WestHam,Brighton,2,2,,,,,,,2
Liverpool,WestBromwich,1,1,,,,,,,2
Wolverhampton,Tottenham,1,1,,,,,,,2
CrystalPalace,Leicester,1,1,,,,,,,2
Chelsea,AstonVilla,1,1,,,,,,,2
Burnley,Sheffield,1,0,,,,,,,1
WestBromwich,Leeds,0,5,,,,,,,3
Southampton,WestHam,0,0,,,,,,,2
Brighton,Arsenal,0,1,,,,,,,3
ManchesterUnited,Wolverhampton,1,0,,,,,,,1
Newcastle,Liverpool,0,0,,,,,,,2
Everton,WestHam,0,1,,,,,,,3
ManchesterUnited,AstonVilla,2,1,,,,,,,1
Tottenham,Leeds,3,0,,,,,,,1
CrystalPalace,Sheffield,2,0,,,,,,,1
Brighton,Wolverhampton,3,3,,,,,,,2
WestBromwich,Arsenal,0,4,,,,,,,3
Newcastle,Leicester,1,2,,,,,,,3
Chelsea,ManchesterCity,1,3,,,,,,,3
Southampton,Liverpool,1,0,,,,,,,1
Sheffield,Newcastle,1,0,,,,,,,1
Wolverhampton,Everton,1,2,,,,,,,3
Burnley,ManchesterUnited,0,1,,,,,,,3
ManchesterCity,Brighton,1,0,,,,,,,1
Tottenham,Fulham,1,1,,,,,,,2
Arsenal,CrystalPalace,0,0,,,,,,,2
Wolverhampton,WestBromwich,2,3,,,,,,,3
Leeds,Brighton,0,1,,,,,,,3
WestHam,Burnley,1,0,,,,,,,1
Fulham,Chelsea,0,1,,,,,,,3
Leicester,Southampton,2,0,,,,,,,1
Sheffield,Tottenham,1,3,,,,,,,3
Liverpool,ManchesterUnited,0,0,,,,,,,2
ManchesterCity,CrystalPalace,4,0,,,,,,,1
Arsenal,Newcastle,3,0,,,,,,,1
WestHam,WestBromwich,2,1,,,,,,,1
Leicester,Chelsea,2,0,,,,,,,1
ManchesterCity,AstonVilla,2,0,,,,,,,1
Fulham,ManchesterUnited,1,2,,,,,,,3
Liverpool,Burnley,0,1,,,,,,,3
AstonVilla,Newcastle,2,0,,,,,,,1
CrystalPalace,WestHam,2,3,,,,,,,3
Newcastle,Leeds,1,2,,,,,,,3
WestBromwich,ManchesterCity,0,5,,,,,,,3
Southampton,Arsenal,1,3,,,,,,,3
Burnley,AstonVilla,3,2,,,,,,,1
Chelsea,Wolverhampton,0,0,,,,,,,2
Brighton,Fulham,0,0,,,,,,,2
Everton,Leicester,1,1,,,,,,,2
ManchesterUnited,Sheffield,1,2,,,,,,,3
Tottenham,Liverpool,1,3,,,,,,,3
Everton,Newcastle,0,2,,,,,,,3
WestBromwich,Fulham,2,2,,,,,,,2
CrystalPalace,Wolverhampton,1,0,,,,,,,1
ManchesterCity,Sheffield,1,0,,,,,,,1
Arsenal,ManchesterUnited,0,0,,,,,,,2
Southampton,AstonVilla,0,1,,,,,,,3
Chelsea,Burnley,2,0,,,,,,,1
Leicester,Leeds,1,3,,,,,,,3
WestHam,Liverpool,1,3,,,,,,,3
Brighton,Tottenham,1,0,,,,,,,1
Wolverhampton,Arsenal,2,1,,,,,,,1
Sheffield,WestBromwich,2,1,,,,,,,1
Newcastle,CrystalPalace,1,2,,,,,,,3
ManchesterUnited,Southampton,9,0,,,,,,,1
Fulham,Leicester,0,2,,,,,,,3
Burnley,ManchesterCity,0,2,,,,,,,3
Leeds,Everton,1,2,,,,,,,3
AstonVilla,WestHam,1,3,,,,,,,3
Liverpool,Brighton,0,1,,,,,,,3
Tottenham,Chelsea,0,1,,,,,,,3
AstonVilla,Arsenal,1,0,,,,,,,1
Newcastle,Southampton,3,2,,,,,,,1
Burnley,Brighton,1,1,,,,,,,2
Fulham,WestHam,0,0,,,,,,,2
ManchesterUnited,Everton,3,3,,,,,,,2
Tottenham,WestBromwich,2,0,,,,,,,1
Wolverhampton,Leicester,0,0,,,,,,,2
Liverpool,ManchesterCity,1,4,,,,,,,3
Sheffield,Chelsea,1,2,,,,,,,3
Leeds,CrystalPalace,2,0,,,,,,,1
Leicester,Liverpool,3,1,,,,,,,1
CrystalPalace,Burnley,0,3,,,,,,,3
ManchesterCity,Tottenham,3,0,,,,,,,1
Brighton,AstonVilla,0,0,,,,,,,2
Southampton,Wolverhampton,1,2,,,,,,,3
WestBromwich,ManchesterUnited,1,1,,,,,,,2
Arsenal,Leeds,4,2,,,,,,,1
Everton,Fulham,0,2,,,,,,,3
WestHam,Sheffield,3,0,,,,,,,1
Chelsea,Newcastle,2,0,,,,,,,1
Burnley,Fulham,1,1,,,,,,,2
Everton,ManchesterCity,1,3,,,,,,,3
Wolverhampton,Leeds,1,0,,,,,,,1
Southampton,Chelsea,1,1,,,,,,,2
Burnley,WestBromwich,0,0,,,,,,,2
Liverpool,Everton,0,2,,,,,,,3
Fulham,Sheffield,1,0,,,,,,,1
WestHam,Tottenham,2,1,,,,,,,1
AstonVilla,Leicester,1,2,,,,,,,3
Arsenal,ManchesterCity,0,1,,,,,,,3
ManchesterUnited,Newcastle,3,1,,,,,,,1
Brighton,CrystalPalace,1,2,,,,,,,3
Leeds,Southampton,3,0,,,,,,,1
ManchesterCity,WestHam,2,1,,,,,,,1
WestBromwich,Brighton,1,0,,,,,,,1
Leeds,AstonVilla,0,1,,,,,,,3
Newcastle,Wolverhampton,1,1,,,,,,,2
Leicester,Arsenal,1,3,,,,,,,3
CrystalPalace,Fulham,0,0,,,,,,,2
Tottenham,Burnley,4,0,,,,,,,1
Chelsea,ManchesterUnited,0,0,,,,,,,2
Sheffield,Liverpool,0,2,,,,,,,3
Everton,Southampton,1,0,,,,,,,1
ManchesterCity,Wolverhampton,4,1,,,,,,,1
Burnley,Leicester,1,1,,,,,,,2
Sheffield,AstonVilla,1,0,,,,,,,1
CrystalPalace,ManchesterUnited,0,0,,,,,,,2
WestBromwich,Everton,0,1,,,,,,,3
Fulham,Tottenham,0,1,,,,,,,3
Liverpool,Chelsea,0,1,,,,,,,3
Burnley,Arsenal,1,1,,,,,,,2
Sheffield,Southampton,0,2,,,,,,,3
AstonVilla,Wolverhampton,0,0,,,,,,,2
Brighton,Leicester,1,2,,,,,,,3
WestBromwich,Newcastle,0,0,,,,,,,2
Liverpool,Fulham,0,1,,,,,,,3
ManchesterCity,ManchesterUnited,0,2,,,,,,,3
Tottenham,CrystalPalace,4,1,,,,,,,1
Chelsea,Everton,2,0,,,,,,,1
WestHam,Leeds,2,0,,,,,,,1
ManchesterCity,Southampton,5,2,,,,,,,1
Newcastle,AstonVilla,1,1,,,,,,,2
Leeds,Chelsea,0,0,,,,,,,2
CrystalPalace,WestBromwich,1,0,,,,,,,1
Everton,Burnley,1,2,,,,,,,3
Fulham,ManchesterCity,0,3,,,,,,,3
Southampton,Brighton,1,2,,,,,,,3
Leicester,Sheffield,5,0,,,,,,,1
Arsenal,Tottenham,2,1,,,,,,,1
ManchesterUnited,WestHam,1,0,,,,,,,1
Wolverhampton,Liverpool,0,1,,,,,,,3
Fulham,Leeds,1,2,,,,,,,3
Brighton,Newcastle,3,0,,,,,,,1
WestHam,Arsenal,3,3,,,,,,,2
AstonVilla,Tottenham,0,2,,,,,,,3
Chelsea,WestBromwich,2,5,,,,,,,3
Leeds,Sheffield,2,1,,,,,,,1
Leicester,ManchesterCity,0,2,,,,,,,3
Arsenal,Liverpool,0,3,,,,,,,3
Southampton,Burnley,3,2,,,,,,,1
Newcastle,Tottenham,2,2,,,,,,,2
AstonVilla,Fulham,3,1,,,,,,,1
ManchesterUnited,Brighton,2,1,,,,,,,1
Everton,CrystalPalace,1,1,,,,,,,2
Wolverhampton,WestHam,2,3,,,,,,,3
Fulham,Wolverhampton,0,1,,,,,,,3
ManchesterCity,Leeds,1,2,,,,,,,3
Liverpool,AstonVilla,2,1,,,,,,,1
CrystalPalace,Chelsea,1,4,,,,,,,3
Burnley,Newcastle,1,2,,,,,,,3
WestHam,Leicester,3,2,,,,,,,1
Tottenham,ManchesterUnited,1,3,,,,,,,3
Sheffield,Arsenal,0,3,,,,,,,3
WestBromwich,Southampton,3,0,,,,,,,1
Brighton,Everton,0,0,,,,,,,2
Everton,Tottenham,2,2,,,,,,,2
Newcastle,WestHam,3,2,,,,,,,1
Wolverhampton,Sheffield,1,0,,,,,,,1
Arsenal,Fulham,1,1,,,,,,,2
ManchesterUnited,Burnley,3,1,,,,,,,1
Leeds,Liverpool,1,1,,,,,,,2
Chelsea,Brighton,0,0,,,,,,,2
Tottenham,Southampton,2,1,,,,,,,1
AstonVilla,ManchesterCity,1,2,,,,,,,3
Leicester,WestBromwich,3,0,,,,,,,1
Arsenal,Everton,0,1,,,,,,,3
Liverpool,Newcastle,1,1,,,,,,,2
WestHam,Chelsea,0,1,,,,,,,3
Sheffield,Brighton,1,0,,,,,,,1
Wolverhampton,Burnley,0,4,,,,,,,3
Leeds,ManchesterUnited,0,0,,,,,,,2
AstonVilla,WestBromwich,2,2,,,,,,,2
Leicester,CrystalPalace,2,1,,,,,,,1
Southampton,Leicester,1,1,,,,,,,2
CrystalPalace,ManchesterCity,0,2,,,,,,,3
Brighton,Leeds,2,0,,,,,,,1
Chelsea,Fulham,2,0,,,,,,,1
Everton,AstonVilla,1,2,,,,,,,3
Newcastle,Arsenal,0,2,,,,,,,3
Tottenham,Sheffield,4,0,,,,,,,1
WestBromwich,Wolverhampton,1,1,,,,,,,2
Burnley,WestHam,1,2,,,,,,,3
Leicester,Newcastle,2,4,,,,,,,3
Leeds,Tottenham,3,1,,,,,,,1
Sheffield,CrystalPalace,0,2,,,,,,,3
ManchesterCity,Chelsea,1,2,,,,,,,3
Liverpool,Southampton,2,0,,,,,,,1
Wolverhampton,Brighton,2,1,,,,,,,1
AstonVilla,ManchesterUnited,1,3,,,,,,,3
WestHam,Everton,0,1,,,,,,,3
Arsenal,WestBromwich,3,1,,,,,,,1
Fulham,Burnley,0,2,,,,,,,3
ManchesterUnited,Leicester,1,2,,,,,,,3
Southampton,CrystalPalace,3,1,,,,,,,1
Chelsea,Arsenal,0,1,,,,,,,3
AstonVilla,Everton,0,0,,,,,,,2
ManchesterUnited,Liverpool,2,4,,,,,,,3
Newcastle,ManchesterCity,3,4,,,,,,,3
Burnley,Leeds,0,4,,,,,,,3
Southampton,Fulham,3,1,,,,,,,1
Brighton,WestHam,1,1,,,,,,,2
CrystalPalace,AstonVilla,3,2,,,,,,,1
Tottenham,Wolverhampton,2,0,,,,,,,1
WestBromwich,Liverpool,1,2,,,,,,,3
Everton,Sheffield,0,1,,,,,,,3
ManchesterUnited,Fulham,1,1,,,,,,,2
Southampton,Leeds,0,2,,,,,,,3
Brighton,ManchesterCity,3,2,,,,,,,1
Chelsea,Leicester,2,1,,,,,,,1
Newcastle,Sheffield,1,0,,,,,,,1
Tottenham,AstonVilla,1,2,,,,,,,3
Everton,Wolverhampton,1,0,,,,,,,1
CrystalPalace,Arsenal,1,3,,,,,,,3
WestBromwich,WestHam,1,3,,,,,,,3
Burnley,Liverpool,0,3,,,,,,,3
Fulham,Newcastle,0,2,,,,,,,3
Liverpool,CrystalPalace,2,0,,,,,,,1
Arsenal,Brighton,2,0,,,,,,,1
AstonVilla,Chelsea,2,1,,,,,,,1
Sheffield,Burnley,1,0,,,,,,,1
Leicester,Tottenham,2,4,,,,,,,3
WestHam,Southampton,3,0,,,,,,,1
ManchesterCity,Everton,5,0,,,,,,,1
Leeds,WestBromwich,3,1,,,,,,,1
Wolverhampton,ManchesterUnited,1,2,,,,,,,3
